,Current Portfolio,Add Orion,Add Cleanergy,Add NovaTerra,Add SMH,Add GRID,Add MOO
2019-07-18,0.006242467102873445,0.008451047917835353,0.006037919633749583,0.0007305877140888623,0.007713206454530885,0.0050948246980142,0.006347228198688437
2019-07-19,-0.007813164234685643,-0.007664241605391982,-0.013416612571130464,-0.00780524218960784,-0.006825786854548745,-0.006468102032539037,-0.006873919950060724
2019-07-22,-0.00030036777774792943,0.004574174251148151,-0.005361002455405335,-0.0011414432435344138,0.002238045467502593,5.2031317181573666e-05,1.7746731517116754e-05
2019-07-23,0.0018008984649439828,0.0036753854313905585,0.0027079495469423606,0.0012915703164327816,0.0029647812274381444,0.0029629659325289756,0.002583552756023337
2019-07-24,0.011458198218780895,0.014986732063560701,0.014042745891413091,0.008649314595679705,0.013356213278497661,0.010491830073409189,0.009988876995775123
2019-07-25,-0.004226425894833257,-0.0064834784532872974,-0.003986975014342753,-0.005119828005262103,-0.0059586914120395434,-0.003956033719301227,-0.004920331547369927
2019-07-26,0.001030848981361481,0.0017305429003166214,-0.004680369793847637,0.0006687382987173238,0.0006439062329184689,0.0009795314433730037,0.001219909755376218
2019-07-29,0.0013052546922911387,0.002208059900353908,0.0020484112352525327,0.0020348444805146568,0.0015662452807695612,0.0006772288082747338,0.0008249874770498641
2019-07-30,-0.0036883150867301996,-0.0036999641528162666,0.003336039294550959,-0.0042601738143222476,-0.0037840240064072952,-0.0036161321069140898,-0.002703637679513142
2019-07-31,-0.00646865468544774,-0.010967924536792711,-0.008626407249744311,-0.007245023151817034,-0.00939867116612493,-0.0031116825011821003,-0.006460858103723849
2019-08-01,0.00036772699317193794,-0.004171432053478627,-0.0010113387843211225,-1.8504873901828423e-05,-0.002197669579157721,-0.0022521661000521193,-0.00035302675021266217
2019-08-02,-0.015164861161972671,-0.016442191423085215,-0.00732640302904089,-0.018454098048901246,-0.014968906034857593,-0.014492184494139776,-0.014475343131964608
2019-08-05,-0.01690637350067184,-0.022934812353534798,-0.011367245864232989,-0.014683715636125416,-0.020183188432929475,-0.019233899271205612,-0.018655920027409678
2019-08-06,0.009352303660533856,0.010549011219815996,0.010270361259021643,0.008309516106816767,0.010168672759329145,0.010390093173732268,0.00981302248155505
2019-08-07,0.005905507625254706,0.006698541238289779,0.0011859782339720404,0.005152209148744549,0.005849070923433508,0.00763038535205704,0.006155849974445737
2019-08-08,0.013351552194046315,0.01704613368246813,0.01575295929261078,0.01434683517793467,0.01488078416772351,0.013756753978420883,0.014586466214068033
2019-08-09,-0.014796754771512786,-0.016848043962182528,-0.0056804509138852,-0.01790461739057101,-0.015106893725402075,-0.013360372654429208,-0.01294716042507369
2019-08-12,-0.0036230539655669304,-0.0065662408798473765,-0.0009134371135831043,-0.009299259653102743,-0.0046502649301137094,-0.004517619112101301,-0.0064591621762731255
2019-08-13,0.012693173292033231,0.016505022003053732,0.017013607890011856,0.011575586994238996,0.014692240207529905,0.012678206925864188,0.012419072408692472
2019-08-14,-0.023991119186462826,-0.026321432251132038,-0.026380124777040936,-0.02156821038778832,-0.02501844416585497,-0.02510543275510159,-0.02485074252577965
2019-08-15,0.006478346797781016,0.006417853110450622,0.002418012152856752,0.005915975812852442,0.00553178221859138,0.004357836820996053,0.006200717283497276
2019-08-16,0.009743648416025754,0.013626715648119847,0.001370045555656521,0.007487069808730415,0.011583650709212995,0.011607441191316958,0.010743466084000952
2019-08-19,0.003069603466293512,0.005486544395985657,0.004052000457652485,0.003940687579652338,0.004746396301077496,0.00437436686214622,0.0039972254936987
2019-08-20,0.0011716666617441434,0.0007694647957921796,0.0067365629708193014,0.0029272992437509443,0.0003129875726106679,0.0002963645977283741,0.00020460049292260474
2019-08-21,0.0044860952261769164,0.005414805911528889,2.39969861748901e-05,0.005369929820494515,0.005203655941435528,0.005705785078686534,0.005077945610186027
2019-08-22,0.0020026278559863403,0.0021020088770205003,0.0012540082992678059,0.00069781731480896,0.0015886823562331481,0.00022919535535791125,0.0017142344768064366
2019-08-23,-0.01040428456690481,-0.016721154697201986,-0.0029099516876369066,-0.015275778352505313,-0.01428114977349982,-0.011638784466776901,-0.012264459042234797
2019-08-26,0.007366255106883426,0.00838872653564092,0.009542934968324854,0.008054450705010027,0.0077330845955700805,0.007432448742998518,0.007949623836929251
2019-08-27,0.002906706983223095,0.0022054653702960267,0.009266856493451638,0.005315749741197036,0.0022501189435436345,0.003575548700947291,0.001964295280242216
2019-08-28,0.004101706693952402,0.004760937815442838,0.004343900025050189,0.005441066887504835,0.004391656836383477,0.003090242288548227,0.0045391962934740945
2019-08-29,0.017627441481045638,0.019880162571150647,0.016145471494725547,0.013369887685371826,0.018131153621197896,0.016214667140949532,0.016963664229797684
2019-08-30,-0.00022822068673827834,-0.0006094051889396698,0.0009355197716545346,0.0010785901979633514,0.0006029187032968106,6.221659766036253e-05,2.8435168383404708e-05
2019-09-04,0.024423959753945144,0.026322484675323568,0.02117594741073539,0.019622042191323963,0.02505625725793416,0.023589448089520335,0.022021719457814795
2019-09-05,0.00447779819347239,0.009518846319490008,0.003297948399546523,0.0031403160037477493,0.0077134608048870165,0.005033886230257349,0.0052128085517159015
2019-09-06,0.001205047329414589,0.002615830214421591,0.0007122079383091034,0.002271366848388204,0.0011590648315571855,0.001080143803034131,0.0015632167637712885
2019-09-09,0.002551253237420757,0.004499756364432374,0.003666420512705139,0.0024243788478002307,0.002713319914046282,0.002849508348139275,0.0016317795796622694
2019-09-10,-0.004388007058451279,-0.0036108245323407118,-0.007018893061807488,-0.006721838436566568,-0.003589531992245043,-0.0024065335531279763,-0.003104018006688386
2019-09-11,0.010529772534266188,0.01288025125209502,0.010859993551171204,0.00970755512270563,0.01080397888267623,0.011718103078249664,0.010226011897835952
2019-09-12,0.002702491436017616,0.0024828678002412133,0.006439307848160443,0.004302878393914918,0.0025597185133184944,0.0010502027691824886,0.001974127850441064
2019-09-13,-0.003747356124733758,-0.004541969718431654,-0.0049908691718469345,-0.0031918153998421323,-0.0033404217947128056,-0.00290294594906175,-0.002644621265097666
2019-09-16,-0.00027910719489627453,-0.0015476122147271842,-0.0027069746710487175,-1.9926276114273778e-05,-0.0010850150138630582,-0.00031923031340540253,-0.0004484042584988607
2019-09-17,0.0013602794701613264,0.002428039355881928,-0.0026707669507756854,0.00036491564193172343,0.0016960794039351246,0.0019154191289266487,0.0011530546910070855
2019-09-18,0.0028566394180806593,0.0033668639091042757,0.006387366628175198,0.006014333496701288,0.0026332033410485095,0.002176360118050169,0.002220577255298728
2019-09-19,-0.0005623647668080119,-0.0010726268322244215,-0.003199651949682039,-0.0025401225908441294,-0.0009953190242989324,0.0008289505989673984,-0.0009394128998130302
2019-09-20,0.0051475939936150685,0.0007126628170830707,-0.0027952339047783575,0.00268489010558752,0.002163354079259383,0.0031476169512227453,0.004167415431338348
2019-09-23,0.0040507078079163395,0.0048104185067189414,-0.0005437445070951424,0.0036687585025114294,0.004616248149116334,0.0037438453870785177,0.003075438428847374
2019-09-24,0.000931810154089282,-0.0012470483518380662,-0.0039412629693805,0.002817064837523968,-0.0010392722555043685,-0.0005290199047176883,-0.0005967811245123841
2019-09-25,-0.002938565122006996,0.0009451714465156941,-0.004710455165183286,-0.005782396366829076,-0.0004348669210389039,-0.002055318385703095,-0.0023617708639056406
2019-09-26,0.0010188221969433889,0.0006196265876976595,-0.00237275839466234,-0.0029625533474181218,0.001328208976528196,0.0005640235714142669,0.0006252890222475313
2019-09-27,-0.0018448431300840712,-0.007491152865100992,0.0038314213754081644,-0.007005523596588972,-0.004577848838775211,-0.00295259675129729,-0.0020905219824226273
2019-09-30,-0.0029439770882242794,-0.0007631534152263697,0.00011804339299498201,-0.00267361085427352,-0.0011324915494421162,-0.0009933756419573947,-0.001619725850071252
2019-10-01,-0.009013932179302155,-0.010688503433103007,-0.01270023644763587,-0.010548055688535445,-0.00873709194235401,-0.01002975788757008,-0.0096712888223787
2019-10-02,-0.013409524085857516,-0.014201530797475263,-0.010829184791148229,-0.012909299458046745,-0.013772303814748858,-0.015221250575955754,-0.013755061308428858
2019-10-03,0.006627580597986325,0.009738370548821457,0.012428847813241217,0.007732356741564944,0.007721556089373277,0.006748920317683593,0.006307982985714916
2019-10-04,0.009034446461006183,0.011282037588523058,0.00887531615462811,0.006799436553424687,0.010105173091679631,0.009502319124387093,0.00977632947564322
2019-10-07,-0.0014892055326768167,-0.002337515626747645,-0.005283281209316738,-0.0007891979830827664,-0.0019267078685055103,-0.0013030548410922146,-0.0022824480859577126
2019-10-08,-0.010989350552176163,-0.014964205382005748,-0.004410351905150163,-0.01049658634524974,-0.012895814800590814,-0.011089323211124137,-0.010796388799348473
2019-10-09,0.008513315932027279,0.01060002224223007,0.004504290869057737,0.009441249681390665,0.00964834197949023,0.00852177579107151,0.008582498391859192
2019-10-10,0.0034719887933248312,0.004626784593723725,0.006651783870743576,0.004370791398036221,0.004229286213745263,0.0038680408793961493,0.004006235162716247
2019-10-11,0.010323203421161789,0.012396969806547739,0.005475950342774871,0.007861636383433734,0.01188367149936155,0.012099185349027916,0.01130029143587595
2019-10-14,0.0007458342871295588,0.0010185526765256955,-0.002094645967248461,-0.00019381764074784952,0.0008363839312601415,0.0002753567558799394,-0.0002344688837340944
2019-10-15,0.003439934616860999,0.006845636702152838,0.00285704911054159,0.006106631450053537,0.005497504611936335,0.004296514787194741,0.004321522859794216
2019-10-16,-0.00443189765081967,-0.006614194887909486,-0.00028741884095072334,-0.0024906939634205677,-0.005697182670022838,-0.004152560156926208,-0.004084830685884222
2019-10-17,-0.0011977490551985776,0.00013210021377699915,0.00519878661654314,-0.004171464983248281,-0.0009668829679538235,5.30385821529214e-05,-0.0010103499585607176
2019-10-18,-0.0022052947686043633,-0.004124620621029598,0.0032006598972703915,-0.0005030892550839106,-0.003156222478573098,-0.0009373488294807386,-0.002212172019624273
2019-10-21,0.008321200559298286,0.011784752795838085,0.001718959090911562,0.004853775396085697,0.009625449345828804,0.008240892070683917,0.007016736048834099
2019-10-22,0.011565009213904813,0.009760108835379852,0.009086205651894469,0.013388912945049722,0.009174771989110764,0.010143783101923556,0.009059901667700973
2019-10-23,-0.0014994452234687234,-0.004318654241144859,-0.001066115847715557,0.0018138955870735801,-0.0034890005577757066,-0.0015317611813333298,-0.0011784409865750606
2019-10-24,0.007085731924253831,0.011623237726126404,0.008152012745756318,0.0073539210286850815,0.009507919519932892,0.006982756991412112,0.006466852209499038
2019-10-25,0.0031527078774347683,0.006430780579049077,0.0013807744547156622,0.0035397810554618978,0.0052885347419267745,0.004022708636144089,0.0034052975301156405
2019-10-28,-0.009559347764004847,-0.004118810736766607,-0.002901211306242088,-0.008632966355423558,-0.006465271807832004,-0.00752210937014057,-0.007380451090515536
2019-10-29,-0.004268829840921592,-0.006074804090820722,0.0005465145571309296,-0.0020546316503228176,-0.004588202401031964,-0.00399816295428277,-0.003585022728718211
2019-10-30,0.0038550454496337123,0.001988039125752239,0.003953470969921297,0.0031058964033807007,0.0035097993265502114,0.002846143519788888,0.0034106560689917964
2019-10-31,-0.002679794086436252,-0.0024771985074059713,-0.006598193353969946,-0.0014759102831321466,-0.003056494655617338,-0.004052844697898801,-0.0020823684405434015
2019-11-01,0.014914021117376964,0.017943982482807715,0.011377961025741422,0.016003630801612913,0.015628408061074163,0.014854645081324926,0.013816747435597194
2019-11-04,0.00854593877550167,0.01249383767748296,0.00117683810597332,0.006504784177809066,0.010138700845783104,0.008776005318514572,0.00846311249713632
2019-11-05,-0.0020710243415294166,-0.0017527262103528493,-0.0020201939222523405,-0.0031075161025179085,-0.001746286667665485,-0.001145853197303058,-0.002070390180544897
2019-11-06,-0.0038454914358872654,-0.005194177145409061,-0.0060138466378572356,-0.006375453077703076,-0.0041263328802452134,-0.0034594698969339296,-0.0038269397708617023
2019-11-07,0.0023513510647224507,0.003363380381608737,0.004150083193438896,-0.0003154231126954246,0.0027952421066523223,0.0014652219971463473,0.0025212818344930374
2019-11-08,0.0008891589553498242,0.002775994810263617,0.001474960402492155,-0.003815803973262248,0.0010413204233301956,0.001111228910114205,3.858867664156135e-05
2019-11-11,-0.004835428555030258,-0.005084064348973599,-0.010274964896224675,-0.002696724096541661,-0.004737750036601748,-0.004658263450623493,-0.004398395574447517
2019-11-12,0.0026649059431709415,0.00320780317101281,-0.0001270603763486866,0.007538410501212248,0.0025956378143785624,0.0021173991213909032,0.0024994127599392707
2019-11-13,0.0054972707125226575,0.0051981187939483114,0.006110187522576235,0.00901929006129952,0.005026333472978803,0.0026866500329455617,0.004122063089928171
2019-11-14,0.003083611818550816,0.0026045921553070756,0.00910190182936918,-0.0006874261457414654,0.002472905758747243,0.002431160521685377,0.002623357851810393
2019-11-15,0.00805608375649796,0.008591160153340965,0.01206248938574539,0.009079355130420075,0.008318442278219873,0.007851757598268061,0.007329717569148325
2019-11-18,-0.001981088633023772,-0.0017723004324018132,0.0020706430513259405,0.0021027462768735544,-0.0016589883238068565,-0.0017817726765108899,-0.00240551141579301
2019-11-19,-0.005318150083331982,-0.005133693664618674,0.0009402823018060946,-0.005341439302021259,-0.005081291993200565,-0.004725933883214725,-0.004503206452032588
2019-11-20,-0.005437257053124034,-0.007930573347973313,-0.005590179170756701,-0.004541346809224578,-0.005980436152533616,-0.005386615901072922,-0.005844885520989815
2019-11-21,-0.00712020520439553,-0.008400392377521056,-0.0014753620815526128,-0.010852081675043444,-0.00759708119517357,-0.0065705591663590066,-0.006154536661845213
2019-11-22,0.007620379624793338,0.006390594680912021,0.002688555287897229,0.007192193928604623,0.006448627632694867,0.007326112855955469,0.006403246333324758
2019-11-25,0.0058703490191051024,0.009169331688733282,0.0027386206323418844,0.0030993435029580962,0.008019988010630377,0.0075375902323752825,0.006519123496598042
2019-11-26,0.0020534288329820244,0.0002455424948751214,-0.0011224131154796216,0.0023550047963071183,0.0013954572468654683,0.0021061092575144144,0.0016843447124639324
2019-11-27,-0.006901262532868078,-0.004380488998979984,-0.007627414448340766,-0.009555046146161858,-0.005195976720988829,-0.0054451574361978755,-0.006076082131381624
2019-12-02,-0.00841273863462991,-0.009622395115073373,-0.007954841858001757,-0.009162859244989968,-0.008988205787007653,-0.008121489671255672,-0.007908119314132031
2019-12-03,-0.0021343621922963935,-0.004515592212178454,-0.0016277703821357958,-0.004878046528366431,-0.003620871304858511,-0.0021783166611590438,-0.0027201242106911078
2019-12-04,0.014117425366103576,0.014943141285575279,0.01205565138046956,0.007289967483113946,0.014188999014326104,0.013287378378126824,0.013153902047230603
2019-12-05,0.008733566146234186,0.007140778828385666,0.008147853970252888,0.006727440202677848,0.008394303252158009,0.0073088457785016325,0.007793516994646643
2019-12-06,0.0022166506275319185,0.004954302858769778,0.003697713034085927,0.0009029228264217579,0.0037952245797582065,0.003418326685586233,0.002829321770550848
2019-12-09,0.0008812398262229332,0.00021377810482221815,0.003529580546521041,-0.00299231426904234,-6.856200028987347e-05,-0.00021893606256326303,0.0006770813241065432
2019-12-10,-0.001708405800968704,0.0007935115445451071,0.0019654104424717614,-0.0003037372926490353,-0.0009970606851301897,-0.0013997915754437248,-0.0013631793130111855
2019-12-11,0.00594510325040993,0.009232529876965462,0.009758130214880811,0.004324681554687515,0.007877458869369552,0.0064127458378124,0.0056341803208098395
2019-12-12,0.003950073147076753,0.008502658923242964,0.002416289131544319,0.0013798126067762762,0.007046600933392447,0.005502026368155069,0.005141718011247451
2019-12-13,0.004523045554796236,0.003919743111022951,0.0015748188037358543,0.002291490084326088,0.003476887318545098,0.0037491576689619097,0.0039391853846475686
2019-12-16,0.007812462287728074,0.007428368171999558,0.005260963277919098,0.010147996407002466,0.007854785432501274,0.008205183222988258,0.008221898904563527
2019-12-17,0.0018401001318594707,0.002577302896512007,0.0027026698609458333,0.0032863421898960687,0.002319307615019084,0.002069232957914169,0.0013359350483768961
2019-12-18,0.0009564401111300683,0.0007828432701054988,0.00011145278923041513,0.0008564165226238041,0.0004049207194647547,0.0008368850972388098,0.0006353845073556325
2019-12-19,-0.0035205824322491674,-0.0014753318977560118,-0.004780639832596072,-0.0013024987049863948,-0.002355129251755607,-0.0025086807065920827,-0.0027135644215269053
2019-12-20,0.007180054223617972,0.00789515301872018,0.004557050154599368,0.003911590150953229,0.007487432771988017,0.006441890763265706,0.00752650942134131
2019-12-23,-0.0009379713689362443,0.0010864370493757422,-0.000860940655412222,-0.0007236590955911129,-0.00020005642415480557,-0.00045689072147301474,-3.329680809844443e-05
2019-12-30,-0.0034061655389815816,-0.0030389436154528923,-0.0028779988466417425,-0.001468095613473351,-0.003885414746722056,-0.004178827809460585,-0.003996954287182476
2020-01-03,-0.002752906740846582,-0.006050271464556688,-0.00809717031050363,-0.009556188256989666,-0.004456407040873182,-0.003928837219114058,-0.0037306775967040837
2020-01-06,0.005059022539826851,0.00022646878254233005,0.0021823672601075095,0.002916075984138497,0.0030915068353454533,0.0039967034433218696,0.004097224918068076
2020-01-07,0.003590095498116484,0.006569047535199692,0.00210250712953184,0.005769947849599007,0.0052277931107172285,0.003073232278932393,0.0030495680763311175
2020-01-08,0.0004561677536081357,-0.0003709632793131093,-0.00094546221156077,5.6122204695426003e-05,0.0006087261851707229,0.0016032149902009754,0.0011336740877588639
2020-01-09,-0.003437056932566938,-0.0010084308915078027,-0.0009476331135896271,-0.006371813778033392,-0.002292554677720479,-0.0029848951284619646,-0.002806591758981389
2020-01-10,-0.002091962590234412,-0.0029383511025135867,-0.00061480459286678,-0.004420250141770374,-0.0028706751674666825,-0.0027079137144310206,-0.0016482149245982125
2020-01-13,-0.0011631978683388341,0.0017252410663087941,-0.002646092664405131,0.0017527187778460657,0.0007304667784447522,-0.0005872928701740193,-3.495105940555521e-05
2020-01-14,0.00042223248753733443,0.0023409108924282995,0.0061457725552803155,-0.004020556802856776,0.0006280705762322647,0.0005726775459107547,0.00013467984885937034
2020-01-15,0.010399048364733217,0.008323324003283589,0.010308150225176615,0.01176031297043073,0.007249562029482418,0.008873711927325362,0.009099167319141566
2020-01-16,-0.0012455192373164168,0.001965805815148325,0.0016426039337189835,-0.0007651302026051299,0.0009273020131975451,0.0001748661319450895,-0.0008546139761097249
2020-01-17,0.00691410393104925,0.006900582445333481,0.008175872349975966,0.003559040316801404,0.006565412209945554,0.006742935988096388,0.00586925011308774
2020-01-22,-0.0011808564282752804,-0.00010366417053648408,0.005377755520581777,0.0014922496218330236,-7.117703591803803e-06,-0.0010555230335728902,-0.0013981661818744176
2020-01-23,-0.0022217898108358248,0.00024078626989849916,0.0011693493495287116,0.0001606958687274812,-0.0011637800255277914,-0.0013203015544263202,-0.0019989626755870654
2020-01-24,0.0023667243129093197,0.00045364939989950975,0.005508337752090829,-0.0021190320409455385,0.001523006397524694,0.0019600577332921434,0.0003683337695684144
2020-01-27,-0.016312223081740025,-0.020908870074438826,-0.011830040657747412,-0.015900421977690662,-0.019310448519548107,-0.018666158508832353,-0.0173355608750798
2020-01-28,-0.0029641999635319533,0.0019863998121290305,-0.003466461414760827,-0.004113080431607297,0.000537959193002896,5.0737093743841166e-05,-0.001528213274649609
2020-01-29,0.007283539837921007,0.0037199465028536355,0.004910716438283752,0.00941541951624271,0.004471204689056124,0.006620781672520684,0.005524147435188212
2020-01-30,0.0023574988449361735,0.0012461545369906735,0.00040398585398042364,-0.0009946727434385905,0.0017744401048386954,0.001883047803789853,0.0024996901653663167
2020-01-31,-0.014389965261824159,-0.020243978945018816,-0.008267032262133038,-0.009141491373153142,-0.017093379830954637,-0.016057201538267583,-0.014843650543555749
2020-02-03,0.0006994304865310308,0.003676511068896854,0.002803946661650375,0.0011785670549883664,0.002320232343691303,0.002255517097420917,0.0012288158496805979
2020-02-04,0.002131163040509738,0.007600864022322462,0.0005932054417102789,-0.0005880380963075998,0.005889501921692686,0.0055203903855329806,0.004223981705119478
2020-02-05,0.018164210569594413,0.020876088493661696,0.0131973157485588,0.013998689325213379,0.01837735901217359,0.017092412567674284,0.017456186707067126
2020-02-06,0.002635882152868767,0.003213921054914616,0.008202538490974721,0.0003525807424159602,0.0023915365975720818,0.0023063968837601714,0.0024179457180768874
2020-02-07,-0.009115785413063562,-0.011023973957823612,-0.0039218412149319495,-0.011191305157370789,-0.010835390964523746,-0.009163654152672444,-0.009462403684021604
2020-02-10,0.0001593846869486653,0.005116753580586941,0.00746989774666712,0.0004914234101585646,0.002107562246741329,0.0014269929762323885,0.000496648654412124
2020-02-11,0.006010934326780285,0.010664485632238915,0.003119088248410798,0.0023143818087073276,0.007900179315563485,0.007434822915872177,0.006140646260953411
2020-02-12,0.010124734229190547,0.009232458924258502,0.001939770109348149,0.003444546495275133,0.010622283172593366,0.010781218967176154,0.009380353567049776
2020-02-13,0.002776316420905795,0.002154713954557394,9.756464864255077e-05,0.0009888706519271123,0.0027273150606046542,0.0019188133000587332,0.0014653257960062505
2020-02-14,0.004607428638875231,0.003696323377680194,0.004527935611619113,-0.0004112358296932822,0.0034946540931561076,0.004052821819735361,0.0032094871402617714
2020-02-19,0.00266582640757421,0.005375975467641833,-0.0007722448793471698,0.00030298378062401654,0.005549608863177083,0.008100177839468106,0.0027502289096262705
2020-02-20,0.0008254923054170796,-0.0024491580257635925,-0.0032860849513505486,0.005458638147035455,-0.0012481237355034397,0.0019930202755537862,0.0005898462592269366
2020-02-21,-0.0041687881906181815,-0.008424250821357435,-0.008601930509592445,-0.0032461832287486447,-0.007318024682597249,-0.005007069082532081,-0.0034393405850406955
2020-02-24,-0.019900710663485862,-0.026619972121936744,-0.017736498684006383,-0.017564891935374277,-0.023076603782107324,-0.02233601328625462,-0.02147831767530306
2020-02-25,-0.024616633657012395,-0.026759052718260186,-0.015576348980505007,-0.026251147576918647,-0.02514028785685258,-0.02655745680762695,-0.025174642533156995
2020-02-26,-0.008841288975225412,-0.006405479353901906,-0.0034056108092444318,-0.009814023233110765,-0.006985356606095235,-0.00722446288435858,-0.00807832538505538
2020-02-27,-0.021393621742105587,-0.027301038395472974,-0.016899655731244703,-0.019632032469163882,-0.024477883696391978,-0.021666072426370794,-0.022392908195662475
2020-02-28,-0.02461963261857496,-0.017551978891516523,-0.020612094891813204,-0.024343066362203764,-0.019079254626111514,-0.023085142268344225,-0.02202045752345659
2020-03-02,0.019362572905148773,0.022076477557675625,0.011811237472809238,0.020421414568010263,0.021270875924433538,0.019836953705331853,0.020198752006535578
2020-03-03,0.00968521792071126,0.0020556209328276426,0.008532105887303798,0.005340562309748428,0.004373202136462959,0.007082445054306344,0.006440050254222812
2020-03-04,0.023702903878537667,0.02965038302879712,0.02701785561822108,0.020283090555759456,0.027148131921439708,0.02523596387356418,0.024338665136487816
2020-03-05,-0.010599433278906112,-0.015771925111727467,-0.012417218371198871,-0.011278665587838618,-0.013200179384693644,-0.012277339556884662,-0.01293323200564267
2020-03-06,-0.014784053207416024,-0.016513729940568746,-0.015112585492453777,-0.013070568169836892,-0.015343645354715184,-0.016596658438087643,-0.015421162762024439
2020-03-09,-0.048110751010979676,-0.05823963570316949,-0.03916741493643354,-0.04476627133362582,-0.052494611428705026,-0.05456680964601307,-0.051752909003752345
2020-03-10,0.000409560478217465,0.01125801049798289,0.0004042033882029339,0.0004350195338610474,0.008060365230363215,0.004264607900682782,0.005006645567146334
2020-03-11,-0.03466057536884731,-0.04036248249432537,-0.023765173540122232,-0.03222224548608705,-0.03707659561219922,-0.03865137343078714,-0.036509561616910956
2020-03-12,-0.10086467199785287,-0.10958922456468567,-0.0836596907390363,-0.09214748963706881,-0.10145348622633696,-0.1045156682327763,-0.10151837875741677
2020-03-13,0.031496883648647375,0.046886468509368465,0.02855471934476049,0.028913430996912112,0.039678804472723136,0.03738057642186356,0.03613386502284864
2020-03-16,-0.06604992228590362,-0.09340286537459928,-0.0527169491645792,-0.05909396037055259,-0.07580818635431637,-0.07270378215837944,-0.07250385447995213
2020-03-17,0.01167792264931119,0.02975384974173316,0.010524452597218056,0.010307012573535737,0.020343697253804985,0.01509669466241785,0.015646978400007464
2020-03-18,-0.059474690100872744,-0.07184969465953178,-0.053608565174406896,-0.0542130910105578,-0.062427719312568734,-0.06317218700322871,-0.060940630252133345
2020-03-19,-0.001065020424216063,0.0033319858238485545,-0.0016763142805351766,0.0003203364281907928,0.001281907954560707,0.004905056538711483,0.004328576669790224
2020-03-20,-0.01974046665484679,-0.023751933727510055,-0.0137459019658559,-0.018477719019129896,-0.01946033704608835,-0.021121022676213394,-0.02013801641989023
2020-03-23,-0.01933542768470303,-0.013512574731888972,-0.014708993434065044,-0.017530110062589303,-0.012280160505191269,-0.01678393739118634,-0.019655307963073014
2020-03-24,0.10357652638261383,0.11045003105742628,0.08707746072245617,0.0917550308321571,0.10353375768081789,0.10434281255904733,0.10099378134958507
2020-03-25,0.02006133290503303,0.01248987562835173,0.017935621672865068,0.021749491169754873,0.016613163886247395,0.021430604557635555,0.020849383867757296
2020-03-26,0.04088335498729629,0.05027550614018775,0.03137434971814497,0.032756579315641784,0.04335397764609966,0.042427773466395646,0.0428372559476195
2020-03-27,-0.015980729786783728,-0.023618988105220312,-0.00944318442894436,-0.012991172541174836,-0.020894510621641785,-0.016497125985086722,-0.018797380678718112
