,Orion,Cleanergy,NovaTerra,ASML,NOVO-B,PVH,XLU,GLD,SMH,GRID,MOO
2019-09-16,-0.010427147353543553,-0.01970204700411582,0.0017943401553597305,-0.012135831713677048,-0.007871434113231435,0.00011016241001660099,0.0007944551888017237,0.008348294532203537,-0.006726369746630545,-0.0006000921429692996,-0.0016334837037169647
2019-09-17,0.009902358555926138,-0.03088809189733477,-0.006602631155675498,-0.002456809793058956,0.03083793706983906,-0.023946074507857906,0.008731546848348426,0.0019813102518067005,0.004046678940351711,0.005801396740283904,-0.0002975187630726017
2019-09-18,0.006938435346269589,0.031102457098836966,0.028118192047045687,0.012315248189431305,0.004211695746012767,0.006444104385654459,0.004249325145958549,-0.006285306153149484,0.0010691508018234597,-0.002585594982163264,-0.0022318578841747927
2019-09-19,-0.00464446129013929,-0.02166066222980023,-0.016384427359096954,0.008626378674390978,0.01070134576358961,-0.025612067863026722,0.004701445038318264,0.004050828215713009,-0.0040259988267353775,0.010568158159395269,-0.0035787498308481602
2019-09-20,-0.03033185541864092,-0.058395029193532344,-0.014554037110605322,-0.008552600702083857,0.025897851138346972,-0.007263119739816526,0.003961077495295395,0.011820485442912032,-0.01872632532123042,-0.010852222345523521,-0.0026938345045987022
2019-09-23,0.010128393398337154,-0.03270491071217552,0.0009951133646770582,-0.003318163961246845,0.004741854128228029,0.010335712381004836,0.0001566188347967845,0.005596383832365381,0.008575030537516293,0.001595808441213764,-0.0037514472246353847
2019-09-24,-0.016499057893329505,-0.03805277483366898,0.016013847621566768,-0.0006655827073901444,0.0005552668150763385,-0.014368004743146146,0.011740771645873505,0.005286918308423871,-0.014836849122659923,-0.010754830316366482,-0.011296920074724048
2019-09-25,0.028131327426174524,-0.017113685467417317,-0.02568921508058364,-0.005773980271639112,-0.003191012323438658,0.01760949427547387,-0.0006189639096205735,-0.018545379403875573,0.01709102048573774,0.004127408768424212,0.0016757889428038464
2019-09-26,-0.0021747426770224454,-0.026113822535902442,-0.030832182157948695,0.011391534049182805,-0.003340215525434509,-0.00550087034838842,0.005263945616596155,-0.0002820880237280887,0.0034939164336218465,-0.002619566807289586,-0.002129443200623471
2019-09-27,-0.047015321010219435,0.043565272913853814,-0.04313028686212328,-0.004196214463302095,-0.009356076750685949,0.010832368134952475,-0.0035422031325362813,-0.005148429100112373,-0.023708888799613193,-0.010706872099789821,-0.0038102739487925197
2019-09-30,0.014502612295758999,0.021552186761529812,-0.0007810472166182025,0.007984199129116964,-0.007189428381855212,0.0058136612692167855,0.0006183664284844514,-0.015525325955691782,0.011547907222033027,0.012660834481910799,0.007650032816999941
2019-10-01,-0.02241050220970897,-0.03850436632597187,-0.021286920253168473,-0.010121004036183101,-0.016754122328488386,-0.02912821783380526,-0.0023171345034470603,0.005472814807717441,-0.006799210283716994,-0.017140537845445558,-0.014272785323914516
2019-10-02,-0.019745577778799484,0.007233190271816792,-0.00940772706337134,-0.02667266659101797,-0.022238143597034576,-0.0322207533955855,-0.013314664705809998,0.011673634369571584,-0.016311761916988243,-0.02790333600664341,-0.01617382186642824
2019-10-03,0.03151390020466738,0.05303771832002546,0.015465789746615277,0.007535969673089449,0.008713628688595598,0.011701142081006477,0.002353637065046321,0.004530648552570016,0.015379384529081941,0.00759829835556447,0.004070799699815053
2019-10-04,0.027015175481141185,0.007761404009981598,-0.008845632799645786,0.012692691893991137,0.018740689272847888,0.007272801798298589,0.013932360908504249,0.0,0.017600259506393767,0.012777427768053462,0.014969510578102474
2019-10-07,-0.008275686285243444,-0.03184181094579619,0.004110854864075586,0.01186229066893274,0.01422822734437812,-0.009114253300567143,-0.003859621951724179,-0.008527071931805796,-0.004989224219306365,0.0,-0.007835145958923984
2019-10-08,-0.04278818919081284,0.041642638624031836,-0.007047236896764786,-0.022119201482797557,-0.006376674851268582,-0.03464339906298164,-0.009299779439397415,0.00874259511120079,-0.026241064539493375,-0.011789131823759957,-0.009445656529554647
2019-10-09,0.025206966413649612,-0.023558884571729055,0.01593678592693437,0.016286100839721263,-0.0019963475014666,0.024130769683475384,0.004850144525320399,0.0009160434363713055,0.01759352431173089,0.008580994804381126,0.009066775610682587
2019-10-10,0.012710355196515977,0.028910349412674785,0.010662409631015946,0.026262964008617606,-0.0017148363087042817,0.01256623741669527,-0.0010898959880049075,-0.008729359144837523,0.009530368156688285,0.006640405481895373,0.007745959748456155
2019-10-11,0.026913334504249375,-0.028454821205933567,-0.009369332880662662,0.02494030482203491,-0.0061552849178657665,0.04677834572678763,-0.0037409153876926116,-0.005539370732339566,0.022806948046759867,0.024531058844090792,0.018139907538875066
2019-10-14,0.0029275814022986513,-0.0219780077478946,-0.006771381135889709,-0.0008463153569199244,0.02102851377981163,-0.00889210220065384,-0.006414304262348014,0.003999125640758994,0.001470231440174219,-0.0030179859628673977,-0.007096591079779668
2019-10-15,0.0306855512991957,-0.0012231494336942816,0.024773509282401296,0.03007205069483665,0.0019747622096026873,0.007131420202070249,-0.0031488091373261806,-0.006970593591764218,0.01990049457746368,0.010292575979530927,0.010492640560326727
2019-10-16,-0.021890275547538196,0.028723932828131904,0.011097731848373149,-0.04523051748791118,-0.002111660797256887,0.0010275820342426911,0.002211320607187428,0.0057302703836425994,-0.014554177804445012,-0.002197197699671971,-0.0016553619313360857
2019-10-17,0.009441045096606038,0.04997453631873516,-0.024987476479596205,-0.013780983839504879,0.003386025231826295,-0.003080373042778528,0.0025216789239796977,0.0014243781997433924,0.0006491796427594565,0.008808552043613416,0.0003014437179043039
2019-10-18,-0.017559901588006244,0.041042342558393674,0.011412349339559258,-0.004366753086079256,-0.01406094351119258,0.00011458742967951352,0.0033014841077396717,-0.0010667370445437419,-0.009812716448354242,0.007938272744384633,-0.00226031277676364
2019-10-21,0.036029618451616674,-0.04449673118779551,-0.019418200746402436,0.021710530110973014,0.006560315821071416,0.02242807375550826,0.00391714711740887,-0.004770136663166058,0.018755190851542425,0.007678732650383324,-0.002114515524415217
2019-10-22,-0.0028741938142948786,-0.008265419282177944,0.02615623906306408,-0.0049367818127017404,0.022669318421860263,0.034023493297303586,0.004214195664165921,0.002932997222985456,-0.007556888584447585,0.00019520031805475568,-0.00847585115572591
2019-10-23,-0.024053117364877807,0.001967189782556611,0.025007281260869707,-0.007549579821572339,-0.0033248464091464314,-0.006927075655296155,0.004040890865751656,0.0023537934253772264,-0.017415887897924587,-0.0017579728863855726,0.0010685886716805815
2019-10-24,0.043385778339234404,0.01561597849627372,0.009231244759703827,0.031514884922920317,0.013622455119293608,-0.009918367802995931,0.003405665593278373,0.007115918371069618,0.02646323268968631,0.00626193246152007,0.0021346942062154817
2019-10-25,0.029377289490349234,-0.01102275950431808,0.006249293301651804,0.002317833054298779,-0.0015087486008584783,0.021246379359617595,-0.01018203102001436,0.0023316740895991117,0.020239322793370818,0.01011271394710933,0.005173425098881745
2019-10-28,0.03396494845390108,0.04370574389809723,-0.002148296495354529,0.0121924877699644,0.00879002404470719,-0.033416195834341855,-0.013715719254399406,-0.008600036764796815,0.015193259885377897,0.006738559386909371,0.007871825623909645
2019-10-29,-0.018716623840114632,0.03425392534349858,0.013444755683868603,-0.004984369592681337,0.00013634336851797713,-0.013939842438382422,0.0009480316166994296,-0.0027730332148816483,-0.006823810321804569,-0.002103494747811019,0.0012016270567054566
2019-10-30,-0.011081005141418077,0.004642449611934385,-0.0021381469203903825,-0.008557853478236566,0.011979157242881122,-0.00045234830139251336,0.008841389167772107,0.005490226541611021,0.0010930764649657032,-0.004216169989124885,0.00029993040449838304
2019-10-31,-0.0010590294541940048,-0.0340269882267058,0.006951276339996593,-0.010526515860331154,-0.015738489512545528,-0.013804218711571337,0.005477184257801859,0.009998499224238566,-0.005693398639884939,-0.013664198978136644,0.0020996110807065538
2019-11-01,0.03915371204082296,-0.01337445961570738,0.02363089859126455,0.02021305057781575,0.035670372308652,0.033616412770676396,-0.0024902806659191645,0.000912763389017579,0.02062911666695455,0.014439012828960651,0.006135831663138802
2019-11-04,0.040129129991351986,-0.05040686658072513,-0.007783298006039163,0.0257644380304618,0.004222621356862577,0.03651885662676824,-0.01279450489251166,-0.002876007780098777,0.02128803533775314,0.01038647111960489,0.007883328548578872
2019-11-05,0.00047536070788312124,-0.001664380987312808,-0.010362958429437352,0.006738954961498234,0.0013141996121444066,0.01681316043535741,-0.010273368714099562,-0.016180006273117664,0.0005268770493820352,0.005330344812281451,-0.002065951053653259
2019-11-06,-0.014634977112061631,-0.021192333051647028,-0.024085184570413753,-0.013995792998417689,0.0003936224487912643,-0.018430605930645494,0.003832765735776844,0.004290245395359271,-0.006092222990750851,-0.0007573191242605803,-0.0036970781156827615
2019-11-07,0.010447585599812736,0.016741208094454008,-0.018982842354620555,0.0016455990303072543,-0.0056407474094104515,0.04785398068889868,-0.013522261996955831,-0.015521486102876958,0.00590247940016142,-0.0047376814758863794,0.003710797222887141
2019-11-08,0.015983845794660168,0.005575570532488472,-0.03675054447354675,-0.005750731848843782,0.02638532439667629,0.0030719001913810384,-0.004193027160612872,-0.006364394703267995,0.0021064506991927967,0.002665718593464872,-0.005915403274316278
2019-11-11,-0.006824514906576984,-0.04835171928458559,0.012274207112878521,-0.0008262657809350316,0.0,-0.012658108326830675,-0.00615380124225573,-0.002401934875323586,-0.004054000407602176,-0.003418107719776131,-0.0013391647103683235
2019-11-12,0.0070080837659058925,-0.019670824612986082,0.04165294240750139,0.007235988106532698,-0.00012853924727163069,0.0016542798893661725,0.0024442991844726425,0.0026995120660886496,0.0021107609128319105,-0.001715148631069363,0.0013409604773175765
2019-11-13,0.0031040553639278823,0.010400605192951273,0.03367342550273755,0.003284033018720711,0.007327226964310984,-0.0015482763054213144,0.014791953215102849,0.004002059820052306,0.0017297727961718135,-0.016987694724094116,-0.005504390268233239
2019-11-14,-0.0007485454873991104,0.051229931905097725,-0.02708469189578744,-0.002045835229033899,-0.007273929233891918,0.011474851777254491,0.003523818144143931,0.004203521155341949,-0.0018020366598777704,-0.002135998556372698,-0.0005984199153725722
2019-11-15,0.01233669493124201,0.0401073287904774,0.016242254747874885,0.020910126022976483,0.0038564923422075292,0.02125938620812562,0.0031924797378390934,-0.0025259154943226836,0.01015495193027327,0.006421474490658774,0.0022451542577008876
2019-11-18,-0.00031078302804810054,0.03043276484177393,0.03068959064615484,-0.0028111792974414573,-0.018440463598494383,-0.001100884649644307,0.0020683446889440127,0.0029664162029099383,0.0005957138407115536,-0.0003865609809207138,-0.005376470895177676
2019-11-19,-0.003842498733625521,0.04474930899777263,-0.005504463832846196,-0.013491827703230874,0.003261694712347829,-0.016130895656323974,-0.002540423393517788,0.0005050304911609071,-0.003423285362280648,-0.0005804204823939285,0.001201398967063172
2019-11-20,-0.025383787411918268,-0.006660633994185372,0.0017300248980716137,-0.0012245602944805922,-0.04096227893498117,-0.00397125225921191,0.0060490581065668625,0.0005046655432805469,-0.009782689848400694,-0.005032127836715139,-0.008698284796050282
2019-11-21,-0.01736170258939973,0.03803853977834781,-0.03697521696957884,-0.007561947205866004,-0.01613559345307536,-0.00664543225925629,-0.0034811071058551413,-0.005477043362080103,-0.010935213130619847,-0.002723036900103337,0.0006051431360070136
2019-11-22,-0.0022178999262572052,-0.03183421507037554,0.004194894055283616,0.0012355369072372113,0.014332892729809199,0.027377401014395675,0.00031744169724601257,-0.0018840181654777854,-0.0017536363119944332,0.005266245474090381,-0.0021166867069553064
2019-11-25,0.03226221037613053,-0.01918347807500065,-0.016297695110070953,0.010695127420608408,0.0335597333269122,0.007613760273267545,-0.0033331549325132936,-0.004791662812458131,0.023067460951307295,0.019208278725266537,0.011060544839048614
2019-11-26,-0.012409661871873201,-0.023353306754711145,0.004466036539582774,0.0032561624092508623,0.003812228956724617,-0.004893539554521209,0.0033443020092513986,0.004814733391401704,-0.003210343855950426,0.002474872229241143,-0.0008992441311627131
2019-11-27,0.013264925738236677,-0.012710477856649582,-0.028131531439218316,-0.0012170568447592567,-0.0001308711867419321,-0.02598686698217989,0.0017461536214897766,-0.005299919828770094,0.006741023962165915,0.004747578240493544,-0.0002998193209764466
2019-12-02,-0.01808999047817761,-0.0047495644216046795,-0.014413703517510368,-0.0338057093278169,-0.010755613164314837,-0.0023721488381747147,-0.006502663631517525,-0.0005078146228696401,-0.013016475853651843,-0.006082746927635996,-0.004375784070646871
2019-12-03,-0.021184202351352877,0.0019183722889883903,-0.02408383688085669,-0.008589900872992384,0.011668127362207681,-0.027499546363267235,0.002713906523134746,0.00957984896245434,-0.014026435092793332,-0.002485997943197593,-0.006820458339454105
2019-12-04,0.02072315272187719,-0.002376766518968565,-0.04050223769781347,0.025993184725426888,0.011795500538459125,0.034867939413865345,0.00764204631846499,-0.0013658431498282386,0.01469001455188379,0.007477049462289553,0.006409238815119789
2019-12-05,-0.004008732396553971,0.0040478687383838086,-0.007315441402216516,0.0065912649206862906,-0.0012952915936496057,0.03471999508649448,0.0017381524537383175,0.0005758841931267078,0.006019462993624769,-0.002664196795626239,0.001213172933533846
2019-12-06,0.0241178684774348,0.01406514987996399,-0.008293171781349362,0.03376292223666755,-0.004020894568317113,0.006750815176900238,-0.0029970071178458957,-0.009928092682104261,0.014845242245342227,0.011830059091966438,0.007118019771683359
2019-12-09,-0.004458453944982788,0.022067965588607796,-0.030107192935899252,-0.00257309585210852,0.0018233104225144903,0.008480194227234561,-0.003480409214794866,-0.00029060665275248976,-0.0067171747858795205,-0.007920167284066637,-0.0007520281907081872
2019-12-10,0.018306932963141787,0.02768212414655502,0.009528942265588647,-0.0007937987830771709,-0.003249822493872623,-0.008897693327626577,-0.00015873272419308915,0.0028347098739491816,0.003982355125739412,0.0007605080032311307,0.0010534061026914454
2019-12-11,0.032244516262854184,0.03644931896617698,-0.00701827031536939,0.009533217019090934,-0.00260824290602224,0.01124705178706531,0.002699403771676101,0.00688553265084435,0.02140394820208691,0.009686243949629691,0.0034577198136092058
2019-12-12,0.04037075935640644,-0.008320198977182724,-0.01661201117532707,0.005115060230387547,-0.0024843058481462954,0.02565835357820423,-0.004275515822144804,-0.003527249493396556,0.028722295437602297,0.016365698915703275,0.01348323206044233
2019-12-13,-0.00030337399539004384,-0.019062768453686818,-0.013329398208964949,0.017224363852321734,0.004063586341254144,-0.006848725730690286,0.007792474003919914,0.004478873140076667,-0.0038462203352128688,-0.0016680575318783752,-0.000147835806393104
2019-12-16,0.004739709361899935,-0.012599529790743746,0.026496735241923197,0.01212271773200757,0.022715564946633515,0.000862086523909511,0.01246653144135812,-7.198680622300113e-05,0.008151047445913662,0.010954229769809531,0.011087955222411683
2019-12-17,0.007737722249079759,0.008740657964550369,0.013410036596152253,0.0,-0.004085171796793352,0.008325292795752004,0.0032729643218794013,-0.00021575647831872935,0.005673759997136374,0.0036731627402970535,-0.002193220536001128
2019-12-18,-0.0004323346170664877,-0.005803458464067157,0.00015625140307995444,0.0022811567843790126,-0.023711811620806822,0.014615327128827627,0.00403915324768267,7.200752478642158e-05,-0.0034557150221924404,0.0,-0.0016120047190654185
